ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,MeanValue,TransactionNo,SafetyStock,LeadTime,ROP,Rating,Bio,Restock
Pink Fly Swat,92,1477,7.24,3.0,2.0,0.0,3.0,1.0,1.75,3.625,1.588,2.5,1.0,2.0,2.0,0.0,1.804846153846154,4.0,2.0,0.42,2.7580353846153844,3.4674723161727274,0,0
4 Pink Flock Christmas Balls,50,430,6.19,2.571,1.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.8,0.0,0.9003076923076924,3.286,1.0,0.6599999999999999,1.5942030769230768,4.171717351292888,0,0
Hello Sailor Blue Soap Holder,180,1227,6.19,3.8,1.167,7.0,2.0,2.0,6.5,3.6,3.833,3.875,4.714,1.0,4.167,0.0,3.3581538461538463,4.5,4.0,1.2,8.029784615384616,4.367107003140226,0,0
Square Metal Candleholder Base,52,492,6.19,0.0,0.0,12.0,0.0,24.0,0.0,0.0,1.0,2.0,0.0,6.0,2.333,0.0,3.641,1.333,4.0,2.9699999999999998,14.81377,4.238394008238651,0,0
3 Tier Sweetheart Garden Shelf,55,453,6.19,1.0,1.0,1.0,2.2,1.2,1.333,1.0,1.0,1.0,2.5,1.0,1.0,0.0,1.171769230769231,3.667,2.0,0.03,2.035153076923077,5.0,1,0
3 Gardenia Morris Boxed Candles,504,1466,7.24,2.167,4.2,1.5,3.0,0.0,3.0,1.0,1.0,4.0,2.857,7.333,6.8,0.0,2.835153846153846,8.091,3.0,0.99,5.806802307692307,3.485043149903942,0,0
Garland Wooden Happy Easter,1978,560,6.19,3.0,6.755,7.043,9.988,9.326,1.333,2.5,1.5,1.0,2.0,2.5,3.75,0.0,3.899615384615384,20.583,4.0,2.94,15.464869230769228,3.1133380089710805,0,0
Vanilla Scent Candle Jewelled Box,1397,956,7.29,3.962,6.0,3.625,5.0,1.2,4.6,3.75,6.889,4.75,4.125,75.133,46.75,0.0,12.752615384615384,9.417,13.0,1.53,32.51150153846154,4.200099021851821,1,0
Rose 1 Wick Morris Boxed Candle,758,406,6.19,6.875,5.133,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,6.576,21.704,0.0,4.022153846153846,7.917,5.0,0.03,5.120664615384616,2.506915184169054,1,0
Pink Hydrangea Art Flower,46,1294,6.19,0.0,12.0,6.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.5384615384615383,1.0,4.0,1.3499999999999999,8.776923076923076,4.895737498510618,1,0
Set Of 16 Vintage Pistachio Cutlery,317,1668,6.19,1.692,6.367,1.111,2.667,3.833,1.125,1.4,2.0,1.8,2.0,1.2,1.0,0.0,2.015,8.833,3.0,0.51,4.02765,4.2979632644761265,0,0
Love Seat Antique White Metal,58,630,6.19,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.167,1.4,1.182,1.333,2.667,1.0,1.1345384615384615,4.091,2.0,1.65,3.8719884615384617,3.861961959090054,0,0
Ceramic Strawberry Money Box,981,1751,6.19,2.643,2.5,20.2,3.182,45.5,7.154,2.625,2.857,4.0,1.0,0.0,1.333,0.0,7.153384615384615,10.727,8.0,2.6399999999999997,26.884935384615382,3.806447126750861,0,0
Little Pink Monster Soft Toy,17,147,6.19,0.0,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,0.0,1.5,0.0,0.6538461538461539,2.25,1.0,2.61,2.706538461538462,5.0,0,0
Little Green Monster Soft Toy,21,445,6.19,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.5,0.0,1.2,0.0,0.823076923076923,2.167,1.0,2.28,2.876615384615384,5.0,0,0
Childrens Toy Cooking Utensil Set,750,985,7.24,0.0,0.0,0.0,0.0,1.667,1.333,1.333,1.286,5.667,5.676,4.651,3.638,3.0,2.1731538461538458,20.111,3.0,0.96,5.086227692307691,3.953628141586647,0,1
Hanging Heart With Bell,4854,1198,7.24,8.56,4.333,6.875,1.143,6.2,3.875,6.5,9.286,10.444,25.71,27.917,21.217,0.0,10.15846153846154,21.5,11.0,2.28,34.16129230769231,4.791768823557879,0,1
Blue Polkadot Garden Parasol,200,1845,6.19,1.0,0.0,0.0,1.8,2.0,2.565,2.826,1.455,2.273,1.25,1.0,2.0,0.0,1.3976153846153847,9.3,2.0,0.0,2.0,5.0,1,0
Star T-Light Holder,159,895,7.24,5.692,6.333,1.0,0.0,2.0,0.0,0.0,0.0,12.0,12.0,3.333,3.8,0.0,3.550615384615384,3.875,4.0,1.56,9.53896,4.535526225624713,0,0
Strawberry Honeycomb Garland,1290,1623,6.19,53.833,17.353,6.6,15.1,7.286,10.7,5.4,3.0,8.875,11.25,8.0,4.25,0.0,11.665153846153846,9.333,12.0,2.37,39.646414615384614,3.994534980371275,0,0
Cake Stand 3 Tier Magic Garden,308,1152,6.13,3.625,3.6,6.429,2.211,1.222,6.8,3.111,1.0,5.75,2.0,1.667,5.9,0.0,3.331923076923077,8.25,4.0,1.05,7.498519230769231,4.581167707490601,0,0
Swiss Chalet Tree Decoration,1385,329,6.13,8.105,1.2,1.0,0.0,0.0,0.0,2.333,0.0,3.833,13.571,15.842,10.233,0.0,4.316692307692308,15.375,5.0,1.3499999999999999,10.827534615384614,3.160913357070625,0,0
Assorted Creepy Crawlies,2669,134,5.97,22.174,32.0,21.444,21.556,33.8,24.0,42.0,34.0,24.091,27.429,14.429,1.0,0.0,22.91715384615384,8.75,23.0,1.6199999999999999,60.12578923076922,4.271105569293926,0,0
Flowers Chandelier T-Light Holder,1062,1522,6.13,0.0,0.0,0.0,0.0,4.667,3.062,2.5,2.0,3.0,2.333,74.692,80.333,0.0,13.275923076923076,6.25,14.0,2.9099999999999997,52.632936153846146,3.966873744373743,0,0
Set Of 2 Christmas Decoupage Candle,1212,317,6.13,5.1,2.133,0.0,0.0,5.0,1.0,3.0,2.0,4.667,9.174,9.449,8.383,0.0,3.838923076923076,16.4,4.0,0.87,7.339863076923076,3.810134376206532,0,0
Ivory Gold Metal Bag Charm,5,1202,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.3846153846153846,1.0,1.0,0.69,1.2653846153846153,2.47347898813657,0,0
Blond Doll Doorstop,115,38,6.13,0.0,1.0,0.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,2.167,8.2,0.0,5.489769230769231,2.125,6.0,0.87,10.77609923076923,3.172402248587571,0,0
Union Jack Hot Water Bottle,13,1796,6.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5384615384615384,1.5,1.0,0.72,1.3876923076923076,3.7141051758746184,0,0
Red Retrospot Oven Glove Double,921,1040,7.24,2.386,2.368,3.667,4.552,3.16,6.64,3.4,3.412,6.364,2.882,1.556,1.6,0.0,3.2297692307692305,22.167,4.0,1.89,10.104263846153845,5.0,0,0
Wooden Box Advent Calendar,10,430,7.88,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,0.0,0.8205384615384615,2.6,1.0,1.53,2.255423846153846,4.4858234904039875,0,0
Small Silver Trellis Candlepot,230,1809,7.24,4.571,5.0,6.667,6.25,9.0,6.0,12.0,9.0,6.0,6.5,7.0,7.0,0.0,6.537538461538461,2.917,7.0,2.19,21.31720923076923,5.0,0,0
White Baroque Wall Clock,66,318,7.24,1.0,1.636,1.0,1.0,12.0,0.0,1.0,0.0,1.0,1.0,2.0,1.333,0.0,1.7668461538461535,3.2,2.0,2.73,6.823489999999999,5.0,0,0
Bathroom Scales Footprints In Sand,51,110,6.13,1.0,0.0,1.5,1.667,1.25,0.0,0.0,0.0,2.0,2.0,5.667,6.0,0.0,1.6218461538461535,2.5,2.0,0.15,2.243276923076923,4.529309145249496,0,0
Bathroom Scales Rubber Ducks,43,475,6.13,1.0,0.0,0.0,1.333,1.5,1.0,0.0,1.0,2.0,1.0,3.0,6.0,0.0,1.3717692307692306,2.333,2.0,1.77,4.428031538461538,4.340293410680297,0,0
French Style Embossed Heart Cabinet,26,579,6.13,1.0,1.0,1.0,1.2,1.0,0.0,1.0,0.0,1.0,1.25,1.0,2.0,0.0,0.8807692307692307,2.4,1.0,0.42,1.3699230769230768,3.2270060033147896,1,0
Goldie Looking Mirror,17,1471,7.24,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,1.3076923076923077,1.333,2.0,1.95,4.55,5.0,0,0
Tuscan Villa Bird Table,19,1005,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,1.6,0.0,0.264076923076923,5.5,1.0,0.54,1.1426015384615384,2.78215592828981,1,0
Silver Roccoco Chandelier,14,891,5.97,1.0,0.0,0.0,0.0,0.0,1.333,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.641,1.833,1.0,1.68,2.07688,4.318734088208495,0,0
Hanging Chick Green Decoration,907,1903,7.29,1.0,4.455,10.857,7.282,6.136,9.429,9.5,5.111,19.0,8.75,3.5,2.0,0.0,6.693846153846153,10.75,7.0,2.28,22.26196923076923,5.0,0,0
Hanging Metal Chicken Decoration,152,860,7.29,1.0,1.0,1.8,8.167,2.167,0.0,1.5,2.5,6.0,0.0,0.0,1.0,0.0,1.9333846153846157,4.111,2.0,0.39,2.75402,5.0,0,0
Brown Check Cat Doorstop,290,719,5.97,1.583,3.167,1.941,4.0,1.0,2.0,2.143,1.583,2.1,2.941,1.188,1.0,0.0,1.8958461538461535,11.583,2.0,0.51,2.9668815384615383,3.0449109095606763,0,0
Set Of Salt And Pepper Toadstools,2478,32,6.13,14.933,11.85,12.1,11.464,8.421,10.391,9.571,15.667,12.556,9.909,14.04,10.667,0.0,10.88992307692308,18.083,11.0,0.44999999999999996,15.900465384615387,3.78009699713241,0,0
Set 40 Heart Shape Petit Four Cases,4303,1986,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.218,21.549,26.133,2.0,2.167,0.0,6.774384615384616,33.4,7.0,1.38,16.34865076923077,3.401045227882337,0,0
Retro Coffee Mugs Assorted,2571,661,11.94,8.078,23.5,10.941,17.222,17.4,40.444,0.0,0.0,4.2,1.0,1.0,3.5,0.0,9.791153846153843,17.1,10.0,0.84,18.224569230769227,2.21956577043398,0,0
Blue Organdy Round Lampshade W Bea,12,1196,11.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5,0.0,0.5769230769230769,1.333,1.0,0.39,1.225,4.330326741744962,0,0
Pink Small Jewelled Photoframe,12,531,11.94,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.6153846153846154,1.667,1.0,1.89,2.163076923076923,3.482384603760023,1,0
Pink Party Sunglasses,20,610,12.25,1.0,0.0,0.0,2.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2307692307692308,1.5,2.0,0.42,2.516923076923077,5.0,1,0
Antique Cream Cutlery Shelf,29,362,18.96,1.0,1.0,4.0,2.0,0.0,1.667,1.333,2.0,1.333,0.0,1.333,1.0,0.0,1.282,1.9,2.0,2.2199999999999998,4.84604,4.815174438188672,0,0
St George Set Of 10 Party Lights,2,603,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0769230769230769,2.0,1.0,0.39,1.03,4.241401950214107,0,0
Floral Pink Monster,43,1922,17.9,1.0,0.0,2.5,3.0,1.0,1.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,1.5,1.889,2.0,0.27,2.4050000000000002,3.727300467629131,1,0
Botanical Rose Greeting Card,337,1897,11.1,16.0,21.0,12.0,12.0,0.0,12.0,12.0,30.0,0.0,0.0,0.0,1.0,0.0,8.923076923076923,2.75,9.0,1.5899999999999999,23.18769230769231,4.315116069785675,0,0
Purple Crystal Drop Earrings,3,1044,13.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2307692307692307,1.0,1.0,1.02,1.2353846153846153,3.94412618408422,0,0
Gold/Amber Drop Earrings W Leaf,13,1196,13.22,1.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.28,3.28,4.269539108893109,1,0
White Christmas Star Decoration,439,803,10.68,14.353,0.0,0.0,0.0,0.0,0.0,4.0,36.0,36.0,23.0,5.083,12.0,0.0,10.033538461538464,5.0,11.0,1.02,21.234209230769235,5.0,0,0
Turq Pendant Triple Shell Necklace,10,989,15.78,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5384615384615384,1.6,1.0,2.9099999999999997,2.566923076923077,3.1352438446523223,0,0
Green Fern Pocket Book,63,1346,11.12,0.0,3.0,4.0,0.0,2.0,0.0,2.5,4.5,0.0,1.0,2.667,2.6,0.0,1.712846153846154,2.75,2.0,3.0,7.138538461538461,4.031358131351727,0,0
Hanging Spring Flower Egg Large,948,120,11.12,36.0,10.091,22.429,10.531,9.278,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.640692307692309,12.833,8.0,2.79,29.31753153846154,4.906388400302224,0,1
Happy Easter Hanging Decoration,244,1038,14.09,13.0,3.125,8.091,4.077,2.071,1.0,3.0,0.0,0.0,8.0,1.0,1.75,0.0,3.4703076923076925,5.9,4.0,0.3,5.041092307692308,3.7998591582141756,1,0
Sunflower Decorative Parasol,125,317,23.32,7.5,4.176,1.333,0.0,1.0,0.0,3.333,1.4,1.0,0.0,1.0,3.0,0.0,1.826307692307692,4.778,2.0,2.4299999999999997,6.437927692307691,5.0,0,0
White Travel Alarm Clock,280,1358,12.86,2.333,2.368,5.0,28.0,2.0,1.5,5.0,2.2,2.0,3.333,3.6,3.5,0.0,4.679538461538462,7.5,5.0,2.52,16.792436923076924,4.878459153011838,1,0
Christmas Tree Heart Decoration,2125,1729,10.68,15.324,6.172,2.6,2.0,4.5,31.6,3.0,6.0,11.0,12.192,14.667,10.143,0.0,9.169076923076924,15.333,10.0,1.65,25.128976923076923,3.4811095848303766,1,0
Blue/Yellow Flower Design Big Mug,31,209,10.65,1.0,2.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,3.333,0.0,2.0,0.0,1.487153846153846,1.5,2.0,1.95,4.89995,4.404068702274983,0,0
Yellow/Pink Flower Design Big Mug,33,1663,10.65,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,3.0,1.333,2.0,0.0,1.487153846153846,1.667,2.0,2.82,6.193773846153846,3.495391265812199,0,0
French Lavender Scent Heart,1079,1245,11.02,1.5,2.667,3.667,6.5,3.5,2.0,16.714,8.655,14.357,6.6,3.0,1.0,0.0,5.396923076923077,9.417,6.0,0.27,7.457169230769231,3.4033416856459056,0,0
Ninja Rabbit Pink,169,1415,11.53,3.143,2.381,9.5,4.0,20.0,10.0,12.0,2.5,3.0,9.0,1.75,4.0,0.0,6.251846153846154,3.667,7.0,1.7999999999999998,18.253323076923074,4.0598020202904195,0,0
Space Cadet Red,141,653,11.53,2.833,1.6,0.0,0.0,10.0,10.667,10.0,1.333,10.0,1.0,1.333,5.4,0.0,4.166615384615384,3.5,5.0,0.0,5.0,5.0,0,0
Standing Fairy Pole Support,348,1395,11.12,0.0,12.0,9.5,12.0,18.0,30.0,20.0,18.0,0.0,48.0,2.0,6.4,0.0,13.53076923076923,2.3,14.0,2.37,46.06792307692308,4.945445039784717,0,0
Hawaiian Grass Skirt,324,465,11.53,4.667,1.0,0.0,8.4,1.0,5.5,21.4,6.5,12.0,42.0,6.5,8.333,0.0,9.023076923076925,2.545,10.0,1.95,27.595000000000002,4.177422393502744,0,0
Set 10 Cards World Children 17067,3,665,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1538461538461538,1.5,1.0,2.28,1.3507692307692305,4.981186194802393,0,0
Drop Diamante Earrings Green,14,1464,13.22,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,0.0,1.3846153846153846,1.25,2.0,2.16,4.9907692307692315,4.468618710415829,0,0
4 Lily Botanical Dinner Candles,528,783,13.62,7.0,5.667,2.0,3.0,2.667,2.5,2.167,3.5,2.5,2.333,5.217,6.64,0.0,3.476230769230769,8.833,4.0,1.44,9.005772307692308,3.0301069743747124,1,0
Mug Dotcomgiftshopcom,5,648,11.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3846153846153846,1.0,1.0,0.84,1.323076923076923,4.05486238081169,0,0
Number Tile Cottage Garden 0,64,352,14.48,8.0,0.0,4.5,5.667,8.0,1.0,8.0,1.5,1.0,1.0,1.0,1.0,0.0,3.128230769230769,1.909,4.0,1.3199999999999998,8.129264615384614,4.126840404018535,1,0
Groovy Cactus Inflatable,303,1452,10.65,0.0,0.0,2.0,0.0,0.0,0.0,30.0,12.0,15.0,15.0,2.0,15.167,0.0,7.012846153846154,3.143,8.0,0.18,9.262312307692309,4.961690336925963,0,0
Beaded Chandelier T-Light Holder,872,595,11.27,0.0,0.0,0.0,0.0,11.0,4.143,3.833,5.0,1.4,6.833,53.3,80.333,0.0,12.75707692307692,6.75,13.0,0.03,13.382712307692307,3.6335294993979037,0,0
Ivory Chandelier T-Light Holder,754,348,11.27,0.0,0.0,0.0,0.0,1.0,2.625,2.0,3.2,2.0,2.6,45.0,80.333,0.0,10.673692307692306,5.75,11.0,2.4,36.616861538461535,3.2873354243392297,0,1
Vintage Union Jack Pennant,795,458,12.25,3.2,8.5,11.455,9.576,6.3,4.875,1.333,12.0,1.5,12.0,6.0,12.0,0.0,6.826076923076924,8.833,7.0,0.75,12.119557692307692,4.154453043213193,0,1
Sweetheart Cream Steel Table Rect,27,17,30.7,1.0,0.0,1.0,1.0,1.667,1.2,2.0,1.0,1.5,2.0,1.0,1.0,0.0,1.1051538461538462,1.909,2.0,0.96,3.0609476923076926,3.554575496005447,0,0
Danish Rose Umbrella Stand,2,1403,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1538461538461538,1.0,1.0,2.79,1.429230769230769,3.876490780416364,0,0
Christmas Tree Painted Zinc,2468,1761,10.44,8.4,2.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,41.4,28.244,20.481,0.0,29.88653846153846,15.0,30.0,1.95,88.27875,4.119120427108874,0,1
Set Of 2 Ceramic Christmas Reindeer,1640,407,11.74,0.0,0.0,0.0,0.0,0.0,0.0,4.429,14.308,72.083,10.35,8.941,1.333,0.0,8.572615384615384,15.333,9.0,1.56,22.37328,3.816955836275545,0,1
Retrospot Red Washing Up Gloves,1458,338,12.4,3.935,2.571,2.95,7.364,7.483,3.0,8.481,2.857,4.704,6.056,2.765,2.263,0.0,4.186846153846154,25.75,5.0,0.63,7.637713076923077,5.0,0,0
Assorted Easter Decorations Bells,569,646,11.53,153.0,11.0,11.333,9.375,6.5,0.0,0.0,0.0,6.0,13.667,0.0,13.0,0.0,17.221153846153847,3.625,18.0,2.19,55.714326923076925,5.0,0,1
Cat With Sunglasses Blank Card,5,1513,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3846153846153846,1.0,1.0,2.55,1.9807692307692306,5.0,0,0
Turquoise Christmas Tree,5,1693,11.53,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2692307692307692,1.333,1.0,2.07,1.5573076923076923,2.4288028348451367,0,0
Fairy Cake Design Umbrella,454,1292,18.75,2.545,3.0,1.917,2.714,1.25,3.875,1.545,3.667,7.308,4.105,2.3,9.5,0.0,3.3635384615384614,11.25,4.0,2.73,13.182459999999999,3.558026337698166,1,0
Pink And Black String Curtain,38,172,12.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,1.0,0.0,2.923076923076923,1.0,3.0,1.29,6.770769230769231,4.021347880967805,1,0
Pink/Blue String Curtain,57,790,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,48.0,0.0,1.0,1.0,0.0,4.115384615384615,1.25,5.0,1.6199999999999999,11.666923076923077,2.353726740649924,1,0
Grass Hopper Wooden Wall Clock,272,486,11.06,1.0,1.0,1.667,1.0,20.0,2.0,2.0,19.889,3.0,1.0,3.333,3.5,0.0,4.568384615384615,3.083,5.0,1.56,12.12668,3.3241082828507196,0,0
Dusty Pink Christmas Tree 60cm,9,1706,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.3461538461538461,2.0,1.0,1.53,1.5296153846153846,4.00857003076745,0,0
Party Cones Candy Assorted,1762,1851,11.53,18.0,18.0,12.0,27.733,14.1,14.4,18.667,12.0,24.0,55.714,16.8,44.333,42.0,24.442076923076925,6.077,25.0,1.3199999999999998,57.26354153846154,3.7510259188709387,0,0
Assorted Cakes Fridge Magnets,55,531,10.92,12.0,9.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0,3.076923076923077,1.333,4.0,1.71,9.26153846153846,4.208650177308919,0,0
Silver 2 Strand Necklace-Leaf Charm,2,625,17.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1538461538461538,1.0,1.0,2.4,1.369230769230769,2.819171638723046,1,0
Glass Bead Hoop Necklace Amethyst,3,474,18.96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2307692307692307,1.0,1.0,1.56,1.3599999999999999,3.739717649283164,0,0
Lazer Cut Necklace W Pastel Beads,57,1693,19.42,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,1.0,0.0,4.384615384615385,1.0,5.0,0.21,5.920769230769231,4.35190975072658,0,0
Feltcraft Cushion Rabbit,3092,1792,13.72,3.821,11.429,9.062,7.306,4.594,4.1,5.3,5.286,11.382,5.038,37.458,20.5,0.0,9.636615384615384,33.167,10.0,2.52,34.28427076923077,4.21020147142487,0,0
Easter Tin Chicks Pink Daisy,598,622,11.94,4.0,8.25,6.462,5.975,2.7,0.0,0.0,9.0,0.0,0.0,3.0,6.0,0.0,3.4913076923076924,14.125,4.0,1.47,9.132222307692308,4.646893577647883,1,0
Set 10 Cards Perfect Post 17090,10,106,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,0.0,0.3461538461538461,2.333,1.0,1.26,1.4361538461538461,4.588574361997534,0,0
Rustic Seventeen Drawer Sideboard,35,1314,179.37,1.5,1.0,1.4,1.2,2.0,1.5,1.0,0.0,1.0,1.333,2.0,1.0,0.0,1.1486923076923077,2.636,2.0,0.42,2.4824507692307693,3.7928930312458355,0,0
Hippy Chic Decorative Parasol,169,1838,23.32,7.8,6.824,0.0,2.0,0.0,1.5,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0864615384615384,4.5,3.0,1.26,5.628941538461538,4.320118883075122,0,0
Botanical Rose Gift Wrap,725,1537,10.68,25.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,30.0,25.0,25.0,25.0,0.0,21.53846153846154,2.545,22.0,2.79,82.0923076923077,3.4000069053049637,0,0
Dolly Honeycomb Garland,475,1489,11.94,64.667,39.0,5.0,9.75,12.0,6.333,2.5,12.0,0.0,5.0,0.0,6.5,0.0,12.51923076923077,2.6,13.0,1.3499999999999999,29.900961538461537,3.9297716809727126,1,0
Calendar Paper Cut Design,1838,347,13.27,3.758,8.793,4.812,4.143,6.0,4.87,6.571,9.842,9.167,4.0,12.074,4.448,0.0,6.036769230769232,23.25,7.0,0.9299999999999999,12.614195384615385,3.1443825280502944,0,0
Pink Polkadot Garden Parasol,228,1353,18.4,1.0,3.0,1.0,2.0,2.714,3.115,2.773,1.357,2.0,1.167,0.0,1.0,0.0,1.625076923076923,9.0,2.0,2.28,5.7051753846153845,5.0,0,0
Blue Circles Design Teddy,57,369,12.86,2.5,1.0,2.0,1.2,1.0,2.0,1.5,1.5,1.0,6.0,3.5,3.167,0.0,2.028230769230769,2.167,3.0,2.37,7.806906923076923,3.926505699469268,1,0
Blue Dragonfly Helicopter,65,49,18.4,1.458,0.0,0.0,2.0,1.333,1.0,1.0,1.5,1.0,3.0,0.0,1.667,0.0,1.0736923076923075,5.222,2.0,0.32999999999999996,2.3543184615384614,5.0,0,0
Chocolate 1 Wick Morris Box Candle,370,1549,11.53,9.333,6.583,1.0,18.0,1.0,6.0,1.0,7.0,0.0,3.0,8.294,5.444,0.0,5.127230769230769,4.909,6.0,2.76,20.15115692307692,4.511496068688445,0,0
Pink Boudicca Large Bracelet,38,218,17.37,2.0,2.0,1.0,0.0,1.5,3.0,1.0,3.0,0.0,9.0,1.0,10.0,0.0,2.576923076923077,1.2,3.0,0.54,4.391538461538461,3.314337738343769,0,0
Sweeties Stickers,301,327,11.12,9.111,7.0,2.667,9.75,5.25,5.6,6.286,3.4,1.75,2.0,3.0,7.5,0.0,4.8703076923076924,4.167,5.0,0.39,6.89942,4.45110659900152,0,1
Floral Blue Monster,5,1992,14.61,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3846153846153846,1.0,1.0,2.31,1.8884615384615384,5.0,0,0
Candy Spot Bunny,14,770,13.27,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.667,0.0,0.8205384615384615,1.5,1.0,2.55,3.0923730769230766,4.122419208397487,0,0
Set 10 Minicards Cute Snowman 17071,5,1069,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.3846153846153846,1.0,1.0,0.6599999999999999,1.2538461538461538,4.2740293523412385,1,0
Set 10 Cards Magical Tree 17086,4,167,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2307692307692307,1.333,1.0,2.16,1.4984615384615383,3.648542691644922,0,0
Set 10 Cards Jingle Bells 16957,8,525,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.3076923076923077,1.667,1.0,1.47,1.4523076923076923,4.2241032264773475,1,0
Set 10 Card Christmas Stamps 16963,2,137,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1538461538461538,1.0,1.0,2.37,1.3646153846153846,4.437898188802142,0,0
White Vintage Crystal Earrings,10,197,14.5,0.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.5,1.0,1.3499999999999999,1.6749999999999998,3.6211841858814897,0,0
Blue Glass Chunky Charm Bracelet,9,751,19.42,1.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.5,1.0,1.3499999999999999,1.6749999999999998,3.120704063320346,1,0
Medium Chinese Style Scissor,662,325,10.76,10.5,20.0,50.5,35.0,75.75,14.333,15.0,0.0,8.0,0.0,10.0,10.0,0.0,19.16023076923077,2.4,20.0,2.58,69.43339538461538,5.0,0,0
Regency Mirror With Shutters,10,983,158.88,1.0,0.0,2.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.6538461538461539,1.167,1.0,0.6,1.3923076923076922,4.804120505984741,0,0
